,ts,elec_consumption,heat_consumption,OAT,air_temp,concrete_temp,temp,is_weekend,is_term_day,INS
1020,2/22/2017 15:00,98,228,6.82,7.69,8.6,7.52,0,1,22.209
1021,2/22/2017 16:00,97,226,6.75,7.49,7.86,7.31,0,1,21.94
1022,2/22/2017 17:00,92,227,6.6,7.09,6.88,6.9,0,1,21.734
1023,2/22/2017 18:00,86,229,6.68,6.62,6.44,6.44,0,1,21.928
1024,2/22/2017 19:00,77,213,6.82,6.57,6.4,6.37,0,1,22.097
1025,2/22/2017 20:00,69,215,6.67,6.64,6.38,6.44,0,1,22.099
1026,2/22/2017 21:00,62,213,6.92,6.85,6.5,6.62,0,1,22.144
1027,2/22/2017 22:00,55,209,7.13,6.6,6.3,6.42,0,1,21.91
1028,2/22/2017 23:00,47,171,7.02,6.3,6.2,6.15,0,1,21.269
1029,2/23/2017 0:00,29,2,6.53,5.87,5.82,5.74,0,1,20.736
1030,2/23/2017 1:00,29,1,6.21,6.51,6.09,6.26,0,1,20.353
1031,2/23/2017 2:00,26,1,6.44,7.2,6.87,6.97,0,1,20.073
1032,2/23/2017 3:00,28,1,6.8,8.17,7.69,7.94,0,1,19.873
1033,2/23/2017 4:00,26,1,7.18,8.63,8.02,8.44,0,1,19.72
1034,2/23/2017 5:00,29,0,7.37,8.82,8.1,8.63,0,1,19.615
1035,2/23/2017 6:00,39,108,6.85,8.07,7.33,7.89,0,1,19.603
1036,2/23/2017 7:00,58,320,6.04,7.47,6.42,7.3,0,1,19.79
1037,2/23/2017 8:00,59,305,4.74,5.33,5.06,5.17,0,1,19.882
1038,2/23/2017 9:00,76,269,4.53,5.36,5.5,5.15,0,1,20.518
1039,2/23/2017 10:00,93,218,4.62,5.74,6.27,5.54,0,1,20.789
1040,2/23/2017 11:00,96,241,4.72,5.71,6.15,5.58,0,1,20.671
1041,2/23/2017 12:00,102,231,3.81,4.52,4.98,4.33,0,1,19.993
1042,2/23/2017 13:00,104,241,3.91,4.75,5.93,4.55,0,1,20.211
1043,2/23/2017 14:00,101,243,4.59,5.79,9.07,5.6,0,1,20.854
1044,2/23/2017 15:00,98,218,5.06,5.25,6.02,5.09,0,1,20.941
1045,2/23/2017 16:00,100,232,5.22,4.97,5.33,4.8,0,1,21.078
1046,2/23/2017 17:00,98,236,5.58,4.86,4.68,4.71,0,1,20.267
1047,2/23/2017 18:00,89,243,4.86,4.27,3.64,4.11,0,1,20.14
1048,2/23/2017 19:00,78,225,4.65,4.16,3.84,4,0,1,20.103
1049,2/23/2017 20:00,66,222,4.63,4.24,3.78,4.03,0,1,19.712
1050,2/23/2017 21:00,54,217,4.63,4.34,3.86,4.16,0,1,19.462
1051,2/23/2017 22:00,49,217,4.41,4.4,4.22,4.2,0,1,19.185
1052,2/23/2017 23:00,44,189,4.27,4.43,4.18,4.25,0,1,18.937
1053,2/24/2017 0:00,29,2,4.26,4.59,4.1,4.41,0,1,18.535
1054,2/24/2017 1:00,28,4,3.71,3.61,3.03,3.46,0,1,18.19
1055,2/24/2017 2:00,27,8,3.75,3.66,2.97,3.45,0,1,18.044
1056,2/24/2017 3:00,28,8,3.8,3.33,2.55,3.13,0,1,17.971
1057,2/24/2017 4:00,27,10,3.91,3.7,3.27,3.5,0,1,17.873
1058,2/24/2017 5:00,30,11,3.94,3.46,2.65,3.28,0,1,17.881
1059,2/24/2017 6:00,37,117,3.93,3.36,2.64,3.15,0,1,18.235
1060,2/24/2017 7:00,61,367,3.83,3.26,2.37,3.05,0,1,18.673
1061,2/24/2017 8:00,59,316,4.08,3.73,4.48,3.51,0,1,19.044
1062,2/24/2017 9:00,71,282,5.07,4.84,7.84,4.66,0,1,20.385
1063,2/24/2017 10:00,81,246,6.03,5.71,8.31,5.55,0,1,21.429
1064,2/24/2017 11:00,91,234,6.33,5.72,8.52,5.59,0,1,20.936
1065,2/24/2017 12:00,91,235,7,6.65,13.14,6.58,0,1,21.047
1066,2/24/2017 13:00,96,226,7.32,6.7,12.47,6.65,0,1,20.185
1067,2/24/2017 14:00,92,220,7.08,6.58,10.09,6.48,0,1,19.698
1068,2/24/2017 15:00,92,214,6.35,6.48,8.52,6.32,0,1,19.539
1069,2/24/2017 16:00,92,210,6.08,6.35,7.28,6.17,0,1,19.481
1070,2/24/2017 17:00,90,207,5.99,5.97,5.95,5.8,0,1,19.373
1071,2/24/2017 18:00,80,210,6.14,5.53,5.2,5.35,0,1,19.343
1072,2/24/2017 19:00,66,198,6.14,5.38,5.01,5.2,0,1,19.472
1073,2/24/2017 20:00,61,198,6.07,5.55,5.08,5.35,0,1,19.513
1074,2/24/2017 21:00,56,198,5.96,5.73,5.18,5.54,0,1,19.451
1075,2/24/2017 22:00,56,197,5.83,5.5,4.68,5.32,0,1,19.362
1076,2/24/2017 23:00,48,171,5.79,5.52,4.78,5.35,0,1,19.072
1077,2/25/2017 0:00,33,2,5.53,5.13,4.61,4.98,1,1,18.681
1078,2/25/2017 1:00,29,2,5.32,5.46,5.07,5.28,1,1,18.432
1079,2/25/2017 2:00,28,6,5.47,5.65,5.38,5.49,1,1,18.251
1080,2/25/2017 3:00,28,7,5.67,5.97,5.77,5.79,1,1,18.127
1081,2/25/2017 4:00,27,6,5.85,6.41,6.08,6.21,1,1,18.038
1082,2/25/2017 5:00,26,6,5.9,7.11,6.42,6.89,1,1,17.938
1083,2/25/2017 6:00,35,88,6,7.68,6.96,7.48,1,1,17.868
1084,2/25/2017 7:00,53,318,6.13,7.93,7.18,7.74,1,1,17.986
1085,2/25/2017 8:00,52,307,6.27,7.58,6.85,7.41,1,1,18.232
1086,2/25/2017 9:00,50,246,6.25,7.55,7.11,7.34,1,1,18.346
1087,2/25/2017 10:00,57,229,6.35,7.85,7.31,7.62,1,1,18.416
1088,2/25/2017 11:00,57,225,6.48,8.21,7.74,7.96,1,1,18.442
1089,2/25/2017 12:00,59,223,6.77,8.8,8.2,8.58,1,1,18.441
1090,2/25/2017 13:00,64,216,7.25,9.26,8.75,9.08,1,1,18.426
1091,2/25/2017 14:00,67,217,7.17,9.08,8.56,8.91,1,1,18.328
1092,2/25/2017 15:00,66,214,7.08,9.09,8.62,8.89,1,1,18.333
1093,2/25/2017 16:00,62,221,7.08,9,8.7,8.8,1,1,18.455
1094,2/25/2017 17:00,58,218,7.1,9.11,8.75,8.9,1,1,18.471
1095,2/25/2017 18:00,53,171,7.07,8.96,8.7,8.75,1,1,18.385
1096,2/25/2017 19:00,37,2,6.98,8.84,8.64,8.63,1,1,18.158
1097,2/25/2017 20:00,33,2,6.95,8.68,8.53,8.49,1,1,18.003
1098,2/25/2017 21:00,32,2,6.92,8.32,8.27,8.16,1,1,17.892
1099,2/25/2017 22:00,35,54,7.11,7.56,7.65,7.4,1,1,17.84
1100,2/25/2017 23:00,36,27,7.11,7.18,7.33,7.02,1,1,17.786
1101,2/26/2017 0:00,30,19,7.07,6.65,6.76,6.51,1,1,17.72
1102,2/26/2017 1:00,30,19,6.9,6.46,6.37,6.26,1,1,17.659
1103,2/26/2017 2:00,28,17,6.82,6.53,6.54,6.35,1,1,17.611
1104,2/26/2017 3:00,29,15,6.55,6.82,6.77,6.63,1,1,17.557
1105,2/26/2017 4:00,29,12,6.41,6.93,6.81,6.78,1,1,17.484
1106,2/26/2017 5:00,27,11,6.1,6.92,6.52,6.75,1,1,17.407
1107,2/26/2017 6:00,33,74,6.01,7.01,6.34,6.78,1,1,17.398
1108,3/1/2017 0:00,28,20,4.11,2.86,1.22,2.65,0,1,18.031
1109,3/1/2017 1:00,29,16,3.89,2.86,-0.01,2.46,0,1,17.894
1110,3/1/2017 2:00,27,20,3.95,2.96,1,2.7,0,1,17.615
1111,3/1/2017 3:00,26,19,3.82,2.87,1.08,2.55,0,1,17.351
1112,3/1/2017 4:00,26,19,3.88,3.27,1.24,3,0,1,17.175
1113,3/1/2017 5:00,29,18,3.67,2.9,0.86,2.68,0,1,17.141
1114,3/1/2017 6:00,34,82,3.47,2.56,0.52,2.31,0,1,17.897
1115,3/1/2017 7:00,48,343,3.38,2.17,0.59,1.87,0,1,18.785
1116,3/1/2017 8:00,54,333,3.6,3.09,3.84,2.89,0,1,19.32
1117,3/1/2017 9:00,73,297,4.32,4.36,6.43,4.2,0,1,19.769
1118,3/1/2017 10:00,81,279,4.76,5.21,6.38,5.01,0,1,19.912
1119,3/1/2017 11:00,91,263,4.63,5.23,6.75,5.09,0,1,19.857
1120,3/1/2017 12:00,90,261,5.14,6.03,8.42,5.92,0,1,21.105
1121,3/1/2017 13:00,92,249,5.84,7.06,12.55,7.13,0,1,20.763
1122,3/1/2017 14:00,88,244,5.83,7.11,12.42,7.13,0,1,21.868
1123,3/1/2017 15:00,84,234,5.87,7.02,10.34,6.93,0,1,22.43
1124,3/1/2017 16:00,84,239,5.79,6.68,7.48,6.58,0,1,21.412
1125,3/1/2017 17:00,75,244,5.61,5.87,5.58,5.7,0,1,20.989
1126,3/1/2017 18:00,76,248,5.62,5.14,4.13,4.98,0,1,21.238
1127,3/1/2017 19:00,69,232,5.51,4.73,4.01,4.56,0,1,21.849
1128,3/1/2017 20:00,68,227,5.35,4.07,2.67,3.89,0,1,22.083
1129,3/1/2017 21:00,52,228,5.17,3.67,2.31,3.44,0,1,22.345
1130,3/1/2017 22:00,46,228,4.94,4.21,3.72,3.97,0,1,21.889
1131,3/1/2017 23:00,41,194,4.91,4,3.76,3.87,0,1,21.422
1132,3/2/2017 0:00,31,19,4.71,3.57,3.39,3.43,0,1,20.553
1133,3/2/2017 1:00,28,16,4.15,3.54,3.38,3.35,0,1,19.828
1134,3/2/2017 2:00,28,18,3.69,4.03,3.71,3.82,0,1,19.228
1135,3/2/2017 3:00,32,15,3.45,4.11,3.71,3.94,0,1,18.773
1136,3/2/2017 4:00,28,14,3.65,4.08,3.69,3.89,0,1,18.455
1137,3/2/2017 5:00,28,13,4.16,4.2,3.74,4,0,1,18.279
1138,3/2/2017 6:00,39,67,4.16,4.24,3.85,4.07,0,1,18.762
1139,3/2/2017 7:00,52,303,4.06,4.23,3.9,4.03,0,1,19.529
1140,3/2/2017 8:00,54,320,4.27,4.86,6.43,4.66,0,1,20.023
1141,3/2/2017 9:00,65,294,4.39,5.54,7.13,5.37,0,1,20.404
1142,3/2/2017 10:00,79,263,4.82,6.29,9.36,6.19,0,1,20.722
1143,3/2/2017 11:00,84,244,5.11,6.41,8.93,6.34,0,1,20.787
1144,3/2/2017 12:00,86,240,5.31,6.62,9.37,6.49,0,1,21.207
1145,3/2/2017 13:00,89,234,5.11,6.15,7.52,6.02,0,1,21.751
1146,3/2/2017 14:00,91,238,5.2,6.52,7.73,6.32,0,1,22.147
1147,3/2/2017 15:00,90,241,5.49,6.75,7.87,6.58,0,1,21.966
1148,3/2/2017 16:00,92,235,5.59,6.54,6.77,6.35,0,1,22.186
1149,3/2/2017 17:00,87,243,5.87,6.28,5.83,6.08,0,1,22.433
1150,3/2/2017 18:00,78,241,6.13,5.83,5.12,5.67,0,1,21.772
1151,3/2/2017 19:00,67,230,5.97,5.33,4.05,5.18,0,1,21.343
1152,3/2/2017 20:00,69,230,5.71,5.51,4.24,5.28,0,1,21.188
1153,3/2/2017 21:00,55,229,5.6,5.89,4.76,5.66,0,1,21.105
1154,3/2/2017 22:00,50,228,5.65,6.01,5.22,5.83,0,1,21.094
1155,3/2/2017 23:00,40,195,5.58,5.92,5.26,5.73,0,1,20.939
1156,3/3/2017 0:00,31,24,5.61,5.89,5.25,5.71,0,1,20.144
1157,3/3/2017 1:00,30,21,5.64,5.56,4.65,5.39,0,1,19.615
1158,3/3/2017 2:00,29,29,5.47,5.41,4.75,5.2,0,1,19.268
1159,3/3/2017 3:00,30,27,5.47,5.55,4.84,5.37,0,1,19.026
1160,3/3/2017 4:00,29,27,5.21,5.46,4.53,5.25,0,1,18.83
1161,3/3/2017 5:00,30,27,5.04,5.5,4.59,5.29,0,1,18.674
1162,3/3/2017 6:00,37,55,5.13,5.76,4.79,5.53,0,1,18.954
1163,3/5/2017 7:00,35,406,4.52,4.12,3.56,3.9,1,1,18.935
1164,3/5/2017 8:00,35,277,4.57,5.24,6.32,5.07,1,1,19.186
1165,3/5/2017 9:00,37,241,4.97,5.87,6.64,5.67,1,1,19.451
1166,3/5/2017 10:00,48,234,5.35,6.48,8.58,6.31,1,1,19.745
1167,3/5/2017 11:00,44,231,5.67,6.4,7.59,6.27,1,1,19.822
1168,3/5/2017 12:00,50,226,5.6,6.37,7.56,6.15,1,1,19.852
1169,3/5/2017 13:00,54,228,5.78,6.5,7.61,6.36,1,1,19.885
1170,3/5/2017 14:00,50,225,6.03,6.68,7.7,6.48,1,1,19.937
1171,3/5/2017 15:00,51,221,6.22,6.88,7.26,6.71,1,1,20.205
1172,3/5/2017 16:00,51,220,6.41,7.2,7.47,7.01,1,1,20.373
1173,3/5/2017 17:00,56,219,6.38,6.61,6.52,6.45,1,1,20.395
1174,3/5/2017 18:00,54,219,6.16,6.58,6.25,6.35,1,1,20.586
1175,3/5/2017 19:00,50,219,6.04,6.01,5.59,5.86,1,1,20.341
1176,3/5/2017 20:00,48,221,5.87,5.45,4.87,5.28,1,1,20.153
1177,3/5/2017 21:00,52,224,5.84,5.62,5.28,5.43,1,1,20.014
1178,3/5/2017 22:00,47,225,6.01,5.79,5.14,5.56,1,1,19.914
1179,3/5/2017 23:00,43,223,6.22,5.57,4.75,5.39,1,1,19.822
1180,3/6/2017 0:00,31,45,6.26,5.81,5.18,5.53,0,1,19.428
1181,3/6/2017 1:00,29,27,6.22,5.72,5.21,5.53,0,1,19.094
1182,3/6/2017 2:00,27,36,6.06,5.08,4.15,4.94,0,1,18.83
1183,3/6/2017 3:00,28,35,6.11,5.18,4.74,4.94,0,1,18.646
1184,3/6/2017 4:00,28,38,5.91,5.11,4.31,4.96,0,1,18.47
1185,3/6/2017 5:00,27,39,5.79,4.76,3.89,4.57,0,1,18.337
1186,3/6/2017 6:00,33,43,5.73,4.01,2.1,3.85,0,1,18.576
1187,3/6/2017 7:00,48,214,5.71,4.12,2.81,3.86,0,1,18.766
1188,3/6/2017 8:00,57,239,5.77,5.24,7.27,5.22,0,1,19.058
1189,3/6/2017 9:00,77,302,5.95,6.48,11.99,6.47,0,1,20.469
1190,3/6/2017 10:00,84,261,6.38,7.1,12.5,7.22,0,1,21.423
1191,3/6/2017 11:00,86,241,6.57,7,11,6.92,0,1,21.705
1192,3/6/2017 12:00,93,231,6.84,7.47,12.4,7.35,0,1,21.521
1193,3/6/2017 13:00,92,231,7.24,8.21,15.63,8.19,0,1,21.778
1194,3/6/2017 14:00,94,225,7.74,8.13,14.02,8.05,0,1,21.889
1195,3/6/2017 15:00,91,218,7.71,8.24,12.39,8.06,0,1,21.127
1196,3/6/2017 16:00,89,207,7.41,7.76,9.13,7.63,0,1,20.502
1197,3/6/2017 17:00,89,207,7.01,6.44,6.55,6.29,0,1,20.623
1198,3/6/2017 18:00,86,219,6.57,5.76,5.19,5.47,0,1,20.709
1199,3/6/2017 19:00,74,213,6.51,5.39,3.59,5.09,0,1,20.976
1200,3/6/2017 20:00,64,212,6.47,4.9,3.11,4.7,0,1,21.019
1201,3/6/2017 21:00,59,216,6.35,5.53,5.27,5.25,0,1,21.116
1202,3/6/2017 22:00,50,212,6.16,5.95,5.62,5.77,0,1,20.363
1203,3/6/2017 23:00,40,210,5.94,5.5,5.19,5.33,0,1,19.304
1204,3/7/2017 0:00,31,48,5.58,5.16,5.03,5,0,1,18.636
1205,3/7/2017 1:00,29,33,5.53,4.72,4.46,4.54,0,1,18.325
1206,3/7/2017 2:00,30,37,5.35,4.23,3.7,4,0,1,18.296
1207,3/7/2017 3:00,28,40,5.45,4.92,4.81,4.66,0,1,18.05
1208,3/7/2017 4:00,29,41,5.5,4.98,4.85,4.82,0,1,17.749
1209,3/7/2017 5:00,28,42,5.34,4.46,3.94,4.28,0,1,17.827
1210,3/7/2017 6:00,36,46,5.19,4.26,3.44,4.05,0,1,18.368
1211,3/7/2017 7:00,47,358,5.19,4.11,3.47,3.88,0,1,18.676
1212,3/7/2017 8:00,53,281,5.3,5.1,8.21,5.07,0,1,19.081
1213,3/7/2017 9:00,69,256,5.71,5.44,8.35,5.37,0,1,19.955
1214,3/7/2017 10:00,83,237,6.19,6.31,10.92,6.27,0,1,20.388
1215,3/7/2017 11:00,88,220,6.6,6.69,10.67,6.6,0,1,20.906
1216,3/7/2017 12:00,93,217,7.89,7.18,11.75,7.03,0,1,21.092
1217,3/7/2017 13:00,92,218,8.5,7.57,12.43,7.48,0,1,21.549
1218,3/7/2017 14:00,94,219,8.55,7.42,10.77,7.25,0,1,21.296
1219,3/7/2017 15:00,98,218,8.47,7.62,9.99,7.42,0,1,21.361
1220,3/7/2017 16:00,98,215,8.57,7.78,8.65,7.62,0,1,21.334
1221,3/7/2017 17:00,93,218,8.42,7.54,7.29,7.34,0,1,21.187
1222,3/7/2017 18:00,93,223,8.25,7.5,7.01,7.3,0,1,21.051
1223,3/7/2017 19:00,85,213,8.01,7.67,7.02,7.45,0,1,21.369
1224,3/7/2017 20:00,72,214,7.87,7.56,6.83,7.35,0,1,21.699
1225,3/7/2017 21:00,61,212,7.23,7.21,6.4,6.98,0,1,21.527
1226,3/7/2017 22:00,55,211,6.65,6.5,5.65,6.3,0,1,21.552
1227,3/7/2017 23:00,43,208,6.26,6.51,5.85,6.31,0,1,21.38
1228,3/8/2017 0:00,32,48,6.12,6.71,6.37,6.52,0,1,20.621
1229,3/8/2017 1:00,32,33,6.29,7.01,6.8,6.79,0,1,20.083
1230,3/8/2017 2:00,30,37,6.69,7.53,7.34,7.29,0,1,19.761
1231,3/8/2017 3:00,31,37,7.01,8.64,8.35,8.45,0,1,19.418
1232,3/8/2017 4:00,32,42,6.92,7.95,7.86,7.81,0,1,19.187
1233,3/8/2017 5:00,29,45,6.65,7.09,7.12,6.93,0,1,18.833
1234,3/8/2017 6:00,37,47,6.38,6.45,6.38,6.28,0,1,19.084
1235,3/8/2017 7:00,49,354,6.59,6.43,6.34,6.23,0,1,19.952
1236,3/8/2017 8:00,55,271,6.88,6.92,8.06,6.71,0,1,20.191
1237,3/8/2017 9:00,73,248,7.1,7.42,9.39,7.25,0,1,21.273
1238,3/8/2017 10:00,87,228,7.12,7.88,9.86,7.71,0,1,21.824
1239,3/8/2017 11:00,87,223,7.83,8.56,12.17,8.44,0,1,22.163
1240,3/8/2017 12:00,88,208,8.23,8.84,12.1,8.7,0,1,22.912
1241,3/8/2017 13:00,97,215,8.09,9.08,13.16,8.97,0,1,21.983
1242,3/8/2017 14:00,93,214,8.48,9.87,16.15,9.92,0,1,22.093
1243,3/8/2017 15:00,88,200,9.23,9.98,13.7,9.87,0,1,22.689
1244,3/8/2017 16:00,87,198,8.95,9.87,11,9.69,0,1,22.637
1245,3/8/2017 17:00,80,206,8.16,9.33,9.2,9.15,0,1,21.786
1246,3/8/2017 18:00,80,209,8.11,8.19,7.12,8.05,0,1,21.953
1247,3/8/2017 19:00,74,209,8.02,7.47,6.29,7.29,0,1,22.511
1248,3/8/2017 20:00,67,206,9.84,7.87,6.88,7.63,0,1,22.78
1249,3/8/2017 21:00,58,209,10.14,7.03,5.85,6.9,0,1,22.823
1250,3/8/2017 22:00,50,211,9.44,6.32,5.2,6.1,0,1,22.918
1251,3/8/2017 23:00,42,209,8.22,6.15,5.14,5.96,0,1,22.355
1252,3/9/2017 0:00,33,48,7.38,6.42,5.78,6.19,0,1,21.575
1253,3/9/2017 1:00,30,32,7.4,6.96,6.25,6.73,0,1,20.906
1254,3/9/2017 2:00,29,36,7.4,7.53,7.16,7.33,0,1,20.408
1255,3/9/2017 3:00,30,37,7.08,7.7,7.45,7.51,0,1,19.993
1256,3/9/2017 4:00,30,41,6.57,7.67,7.54,7.46,0,1,19.594
1257,3/9/2017 5:00,31,44,6.51,7.87,7.66,7.66,0,1,19.335
1258,3/9/2017 6:00,38,47,6.45,7.65,7.07,7.42,0,1,19.66
1259,3/11/2017 7:00,44,367,8.3,8.95,8.68,8.76,1,1,20.442
1260,3/11/2017 8:00,45,236,8.37,8.92,8.87,8.72,1,1,20.798
1261,3/11/2017 9:00,50,203,8.51,9.12,9.44,8.9,1,1,21
1262,3/11/2017 10:00,53,206,8.7,9.48,10.17,9.26,1,1,21.196
1263,3/11/2017 11:00,53,202,9.06,9.93,10.91,9.73,1,1,21.359
1264,3/11/2017 12:00,56,201,9.78,10.42,11.17,10.24,1,1,21.536
1265,3/11/2017 13:00,60,187,11.4,10.59,11.13,10.4,1,1,21.635
1266,3/11/2017 14:00,64,190,11.72,10.78,10.82,10.63,1,1,21.743
1267,3/11/2017 15:00,58,182,11.11,10.74,10.57,10.57,1,1,21.77
1268,3/11/2017 16:00,58,189,10.95,10.95,10.89,10.74,1,1,21.77
1269,3/11/2017 17:00,54,190,10.47,10.96,10.58,10.77,1,1,21.795
1270,3/11/2017 18:00,52,184,10.07,10.62,10.04,10.42,1,1,21.781
1271,3/11/2017 19:00,53,188,9.85,10.59,10.01,10.38,1,1,21.754
1272,3/11/2017 20:00,50,186,9.63,10.65,10.09,10.43,1,1,21.734
1273,3/11/2017 21:00,46,190,9.64,10.65,10.03,10.43,1,1,21.747
1274,3/11/2017 22:00,47,186,9.7,10.17,9.52,9.97,1,1,21.737
1275,3/11/2017 23:00,41,171,9.64,9.8,9.41,9.63,1,1,21.671
1276,3/12/2017 0:00,32,29,9.44,9.59,9.4,9.4,1,1,21.145
1277,3/12/2017 1:00,28,22,9.37,9.48,9.37,9.3,1,1,20.758
1278,3/12/2017 2:00,28,24,9.39,9.58,9.45,9.4,1,1,20.427
1279,3/12/2017 3:00,28,25,9.24,9.24,9.21,9.07,1,1,20.146
1280,3/12/2017 4:00,28,29,9.12,8.91,8.92,8.75,1,1,19.975
1281,3/12/2017 5:00,29,30,8.83,8.47,8.59,8.31,1,1,19.788
1282,3/12/2017 6:00,29,35,8.59,8.2,8.35,8.03,1,1,20.01
1283,3/12/2017 7:00,34,360,8.26,7.99,8.2,7.85,1,1,20.849
1284,3/12/2017 8:00,36,205,8.35,7.95,8.92,7.81,1,1,21.298
1285,3/12/2017 9:00,36,184,8.77,8.75,10.86,8.58,1,1,21.604
1286,3/12/2017 10:00,38,182,9.08,9.37,12.39,9.24,1,1,21.836
1287,3/12/2017 11:00,44,174,8.63,9.12,12.91,9.08,1,1,22.039
1288,3/12/2017 12:00,47,174,8.52,8.82,11.36,8.66,1,1,22.1
1289,3/12/2017 13:00,45,173,8.48,8.71,11.14,8.57,1,1,22.316
1290,3/12/2017 14:00,45,174,8.39,8.53,9.73,8.39,1,1,22.309
1291,3/12/2017 15:00,47,178,8.14,8.25,8.89,8.08,1,1,22.151
1292,3/12/2017 16:00,46,175,8.31,8.5,9.24,8.32,1,1,21.878
1293,3/12/2017 17:00,46,177,8.38,8.78,9.08,8.56,1,1,20.475
1294,3/12/2017 18:00,41,175,8.12,7.73,7.16,7.59,1,1,20.262
1295,3/12/2017 19:00,45,179,7.73,7.06,6.31,6.89,1,1,20.859
1296,3/12/2017 20:00,46,180,7.39,6.4,5.55,6.23,1,1,21.223
1297,3/12/2017 21:00,44,182,7.08,5.92,4.87,5.72,1,1,21.463
1298,3/12/2017 22:00,40,180,6.93,5.69,4.51,5.51,1,1,21.559
1299,3/12/2017 23:00,41,175,6.79,5.49,3.52,5.21,1,1,21.514
1300,3/13/2017 0:00,33,29,6.55,5.13,2.71,4.81,0,1,20.733
1301,3/13/2017 1:00,32,17,6.4,5.05,2.17,4.76,0,1,20.213
1302,3/13/2017 2:00,28,20,6.32,5.35,1.95,5.03,0,1,19.882
1303,3/13/2017 3:00,28,16,6.23,5.15,2.15,4.93,0,1,19.628
1304,3/13/2017 4:00,28,13,6.02,4.32,2.34,4.1,0,1,19.446
1305,3/13/2017 5:00,30,8,5.78,4.81,2.67,4.44,0,1,19.292
1306,3/13/2017 6:00,35,17,6.13,5.69,4.47,5.37,0,1,19.294
1307,3/13/2017 7:00,47,281,6.55,6.69,5.95,6.49,0,1,19.66
1308,3/13/2017 8:00,56,278,6.13,6.48,6.49,6.29,0,1,20.081
1309,3/13/2017 9:00,67,265,6.16,7.05,7.21,6.85,0,1,20.971
1310,3/13/2017 10:00,81,224,6.46,7.67,8.51,7.49,0,1,22.01
1311,3/13/2017 11:00,94,214,7.04,8.38,10.69,8.22,0,1,22.721
1312,3/13/2017 12:00,92,213,7.57,8.92,12.76,8.81,0,1,21.907
1313,3/13/2017 13:00,88,212,8.15,9.54,15.21,9.5,0,1,21.776
1314,3/13/2017 14:00,95,202,8.31,9.29,13.57,9.23,0,1,22.794
1315,3/13/2017 15:00,97,196,8.37,9.32,12.31,9.19,0,1,23.238
1316,3/13/2017 16:00,93,196,8.67,9.26,11.12,9.11,0,1,22.718
1317,3/13/2017 17:00,93,194,9.48,9.06,9.86,8.88,0,1,22.034
1318,3/13/2017 18:00,91,193,9.9,8.95,8.84,8.73,0,1,21.638
1319,3/13/2017 19:00,76,183,10.33,9.01,8.57,8.82,0,1,21.511
1320,3/13/2017 20:00,69,190,9.4,9,8.08,8.78,0,1,21.684
1321,3/13/2017 21:00,58,186,8.92,8.97,7.83,8.77,0,1,21.795
1322,3/13/2017 22:00,52,183,8.69,8.88,8.26,8.67,0,1,21.824
1323,3/13/2017 23:00,42,173,8.55,9.25,8.76,9.02,0,1,21.613
1324,3/14/2017 0:00,34,24,8.4,9.28,8.84,9.07,0,1,20.733
1325,3/14/2017 1:00,31,15,8.42,9.36,8.92,9.14,0,1,20.128
1326,3/14/2017 2:00,28,19,8.47,9.63,9.12,9.41,0,1,19.778
1327,3/14/2017 3:00,29,18,8.43,9.65,9.18,9.41,0,1,19.513
1328,3/14/2017 4:00,29,18,8.45,9.93,9.42,9.72,0,1,19.279
1329,3/14/2017 5:00,28,19,8.33,9.9,9.42,9.7,0,1,19.072
1330,3/14/2017 6:00,35,30,8.35,9.95,9.52,9.74,0,1,19.319
1331,3/14/2017 7:00,49,334,8.3,10.09,9.72,9.9,0,1,19.721
1332,3/14/2017 8:00,58,272,8.23,10.01,9.94,9.8,0,1,20.197
1333,3/14/2017 9:00,73,214,8.13,9.93,10.46,9.73,0,1,20.926
1334,3/14/2017 10:00,89,210,8.23,9.92,11.64,9.72,0,1,21.525
1335,3/14/2017 11:00,93,199,8.67,10.26,14.85,10.19,0,1,21.757
1336,3/14/2017 12:00,91,183,9.26,10.14,15.81,10.06,0,1,21.947
1337,3/14/2017 13:00,91,179,9.83,10.61,17.24,10.56,0,1,22.128
1338,3/14/2017 14:00,91,177,10.67,11.13,16.95,11.02,0,1,22.433
1339,3/14/2017 15:00,88,176,10.56,10.6,14.65,10.5,0,1,22.637
1340,3/14/2017 16:00,91,175,10.01,10.55,12.44,10.34,0,1,22.408
1341,3/14/2017 17:00,91,174,9.2,10.13,10.87,9.91,0,1,22.707
1342,3/14/2017 18:00,87,190,8.62,9.25,9.23,9.08,0,1,22.034
1343,3/14/2017 19:00,85,174,8.1,8.76,8.52,8.56,0,1,21.585
1344,3/14/2017 20:00,68,176,8.21,8.61,8.44,8.4,0,1,21.604
1345,3/14/2017 21:00,59,177,8.31,8.1,7.4,7.91,0,1,21.81
1346,3/14/2017 22:00,54,175,8.27,7.98,7.28,7.73,0,1,21.782
1347,3/14/2017 23:00,45,170,8.14,7.89,7.1,7.67,0,1,21.378
1348,3/15/2017 0:00,32,27,7.85,7.48,6.52,7.27,0,1,20.227
1349,3/15/2017 1:00,29,18,7.64,7.1,5.57,6.83,0,1,19.863
1350,3/15/2017 2:00,29,19,7.48,6.87,5.44,6.61,0,1,19.52
1351,3/15/2017 3:00,30,20,7.29,6.33,4.04,6.06,0,1,19.278
